"question","answer","option","explanation","image","categoryID","courseID","yearID"
"The judiciary controls the executive in federal states through","C","delegated legislation | judicial overview | judicial review |motions","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2662f34c0a3b8f0b1aff"
"One major advantage of the unitary system is that it tends to make government","D"," free of controversy | popular among the masses | distant from the people| strong and stable","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2662f34c0a3b8f0b1aff"
"The presidential system differs from the parliamentary system of government in that","A"," executive and legislative powers are fused| the principle of collective responsibility applies |  the tenure of office of the presidents is limited| powers of the three arms of government are merged","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2662f34c0a3b8f0b1aff"
"Which of the following advocates equitable distribution of wealth?","C"," Capitalism| Aristocracy | Socialism | Plutocracy","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2662f34c0a3b8f0b1aff"
"A constitution that is difficult to amend is","C"," unwritten | flexible |  rigid | written","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2662f34c0a3b8f0b1aff"
"Which of the following constitutions is more suitable for centralization of political power?","D"," Flexible constitution| written constitution |Written constitution |Rigid constitution","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2662f34c0a3b8f0b1aff"
"The act of transferring autonomous powers to subordinate agencies is","B","concentration | delegation | devolution | deconcentration","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2662f34c0a3b8f0b1aff"
"Which of the following types of citizenship cannot be withdrawn?","C"," honorary citizenship | citizenship by conquest | citizenship by birth| citizenship by naturalization","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2662f34c0a3b8f0b1aff"
"The right of citizens to vote is","B"," nationality suffrage |universal suffrage |electoral suffrage| adult suffrage","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2662f34c0a3b8f0b1aff"
"A political party is different from a pressure group in its","D"," organization | strategy| source of finance| objective","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2662f34c0a3b8f0b1aff"
"One of the functions of pressure groups is to","A"," articulate the opinion of their members| prepare the budget | contest elections to serve the people | nominate the president","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2662f34c0a3b8f0b1aff"
"Public opinion refers to the","A","aggregate views of groups on particular government activities| views held by the president of a country | views of the Chief Justice of a country| Aggregate of attitudes held by members of the national assembly","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2662f34c0a3b8f0b1aff"
"The class that oversees the implementation of govemment decisions and policies is the","C"," administrative| technical | executive | clerical","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2662f34c0a3b8f0b1aff"
"The performance of ritual rites in the Yoruba empire is the responsibility of the","A","Ogboni |  Aare-onakakanfo | Oba|  Oyo mesi","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2662f34c0a3b8f0b1aff"
"Under the emirate system, the commander of the army is the","D","Alkali | Hakimi |  SarkinFada | Madawaki","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2662f34c0a3b8f0b1aff"
"The indirect rule system of administration was more successful in Northem Nigeria because","A"," of the existence of an organized structure in the area| the natives showed little or no resistance |  the people were mainly interested in being governed indirectly| the Europeans ensured that the farmlands","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2662f34c0a3b8f0b1aff"
"The earliest nationalist activities in Nigeria were spearheaded by","B"," political parties | educated elites | traditional rulers | trade unions","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2662f34c0a3b8f0b1aff"
"The first notable nationalist movement in West Africa was the","C","West African Students Union| Aborigines Rights Protection Society | National Congress of British West Africa | Nigeria Youth Movement","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2662f34c0a3b8f0b1aff"
"In Nigeria's First Republic the prime Minister was both the","A","Head of Government and a lawmaker |  Head of State and Commander-in-Chief of the armed forces| Head of State and Party leader | Commander-in-Chief of the armed forces and Party leader","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2662f34c0a3b8f0b1aff"
"Under the 1979 Constitution, statutory allocation of revenue to local government councils is the responsibility of the","B"," Federal Legislature| Houses of Assembly | National Economic Council|  Council of State","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2662f34c0a3b8f0b1aff"
"Under Nigeria's Second Republic, the Senate was under the leadership of","B"," J .S . Tarka | Joseph Wayas |John Wash Pam |Godwin Ume-Ezeoke","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2662f34c0a3b8f0b1aff"
"The Revenue Mobilization, Allocation and Fiscal Commission is statutorily empowered to determine the remuneration of","B"," employees of public corporations|  all civil servants | only elected representatives| political office holders","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2662f34c0a3b8f0b1aff"
"The primary function of the Code of Conduct Bureau is to","B"," receive declaration of assets| ensure due process by public officers | ensure minimum standard of morality | retain custody of declarations","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2662f34c0a3b8f0b1aff"
"The party system practiced in Nigeria's Third Republic was","D"," one-party | two-party |  zero-party |multi- party","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2662f34c0a3b8f0b1aff"
"Nigeria adopted the federal system of government because of","D"," the availability of limited resources | uneven development|  the adoption of a state religion | the fear of domination of minorities","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2662f34c0a3b8f0b1aff"
"The highest policy the making body under the Gowon Regime was","D"," Provisional ruling Council| Federal Executive Council |Armed Forces Ruling Council | Supreme Military Council","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2662f34c0a3b8f0b1aff"
"Nigeria became a federation of thirty-six states during the era of","A"," Abdulsalami Abubakar | Ibrahim Babangida | Sanni Abacha | Yakubu Gowon","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2662f34c0a3b8f0b1aff"
"Which of the following headed the committee that recommended the suitability of Abuja as a new federal city?","D"," Justice Udo Udoma |  Justice Atanda Fatai Williams |Justice Buba Ardo | Justice Akinola Aguda","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a2662f34c0a3b8f0b1aff"
"A public corporation is managed by","A"," the board of directors |a general manager | the board of governors|  a minister","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2662f34c0a3b8f0b1aff"
"A major source of revenue in the post 1979 local government in Nigeria is","A"," the federation account | the joint state-local government account |grants and loans | internally generated revenue","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2662f34c0a3b8f0b1aff"
"The provisional Ruling Council was the highest ruling body during the regime of","D"," Murtala Muhammed | Ibrahim Babangida | Sani Abacha | Muhammadu Buhari","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2662f34c0a3b8f0b1aff"
"Nigeria's non-alignment policy in the sixties lacked real substance because of her","B"," partnership with Asian countries | close ties with Britain| Afrocentric policy |poor economic potential","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2662f34c0a3b8f0b1aff"
"Under the Technical Aid Corps, Nigerian experts are deployed to","B","Europe, South America and Asia|  Asia, Africa and the Pacific| the Pacific, the Caribbean and europe | Africa, the Pacific and the Caribbean","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2662f34c0a3b8f0b1aff"
"The centre-piece of Nigeria's foreign policy covers only","C","Europe | Asia | Africa | Latin America","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2662f34c0a3b8f0b1aff"
"Which of the following countries pioneered the establishment of ECOWAS alongside Nigeria?","A","Togo| Ghana | Cameroun |  Algeria","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2662f34c0a3b8f0b1aff"
"A house has ten 40W and five 100W bulbs. How much will it cost the owner of the house to keep them lit for 10 hours if the cost of t unit is ?5?","","₦50 |  ₦20 |  ₦90 |  ₦45","","","577a259ef34c0a3b8f0b1af1","577a2624f34c0a3b8f0b1afb","577a2662f34c0a3b8f0b1aff"
"Nigeria's role in the African Union was most prominent during the regime of","B","President Ibrahim Babangida | President Olusegun Obasanjo |  President UmaruYar'adua |  President Shehu shagari","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2662f34c0a3b8f0b1aff"
"A representative of a Commonwealth country in another member state is known as","A"," High Commissioner |Ambassador | Consul-General |  Attache","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2662f34c0a3b8f0b1aff"
"The organ of UN that promotes voluntary cooperation among member states in diverse areas is the","A","Economic and Social Council | General Assembly | Security Council| lnternational Court of Justice","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2662f34c0a3b8f0b1aff"
"An electric device is rated 2000W, 250V. Calculate the maximum current it can take.","B","9A |  8A |  7A |  6A","","","577a259ef34c0a3b8f0b1af1","577a2624f34c0a3b8f0b1afb","577a2662f34c0a3b8f0b1aff"
"The main representative body of the United Nations is the","D"," Trusteeship Council| Secretariat | Security Council | General Assembly","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2662f34c0a3b8f0b1aff"
"The AU differs from the OAU in having","D"," no permanent headquarters|  a minimum of divergent viewpoints |no assembly of Heads of State | effective tools for decision enforcement","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2662f34c0a3b8f0b1aff"
"OPEC has strong influence with the","A"," IMF | ADB |  EU| AU","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2662f34c0a3b8f0b1aff"
"The necessary attributes of a state are","B","police, army, sovereignty and custom |definite territory, population, sovereignty and government| resources,population,sovereignty and government | sovereignty,police,army and immigration","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a266cf34c0a3b8f0b1b00"
"The process of taking part in political and public affairs can be termed political","C"," socialization | recognition | participation |  culture","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a266cf34c0a3b8f0b1b00"
"Membership of a society is","C","mandatory | conventional| voluntary |constitutional","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a266cf34c0a3b8f0b1b00"
"In a democratic political system, the political sovereign is usually the","B","political parties| electorate | legislature| constitution","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a266cf34c0a3b8f0b1b00"
"One basic feature of a monarchical form of government is that","D"," separation of powers is absolute| members of the executive are elected | the ruler has a fixed tenure | succession is through heredity","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a266cf34c0a3b8f0b1b00"
"One main advantage of bicameral legislature is that it","C","makes passage of bills easy | makes for quick deliberation during emergencies | ls not easy to manipulate bills | is less cumbersome to pass bils","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a266cf34c0a3b8f0b1b00"
"The court that has ultimate power to interprete the constitution is the","C"," High Court| Magistrate Court | Supreme Court | Court of Appeal","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a266cf34c0a3b8f0b1b00"
"Unitary system of government is more suitable to a country","B","with a robust and dynamic economy | with a relatively small area and a homogenous population | that is sparsely populated| that possesses a strong and modem army","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a266cf34c0a3b8f0b1b00"
"An example of a country ruled by a constitutional monarch is","D"," Libya | Uganda | Morocco | Italy","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a266cf34c0a3b8f0b1b00"
"The development of a classless society ls the goal of","A"," maxism | conservation |  feudalism | liberalism","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a266cf34c0a3b8f0b1b00"
"A flexible constitution is one which is","D","written by the parliament | popular with the legislators |known to all the citizens | easily amended","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a266cf34c0a3b8f0b1b00"
"Which of the following is a feature of checks and balancies ?","A"," Code of conduct |Judicial precedent | Judicial immunity | Judicial review","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a266cf34c0a3b8f0b1b00"
"Laws made by military governments at the state level are called","D"," bye-laws | acts | decrees |  edicts","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a266cf34c0a3b8f0b1b00"
"Citizenship is acquired by an alien through","B"," registration | naturalization | birth | conferment","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a266cf34c0a3b8f0b1b00"
"The officer responsible for announcing the result of an election is known as","C"," ballot officer |  presiding officer |  returning officer | electoral officer","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a266cf34c0a3b8f0b1b00"
"The ultimate aim of political parties is to","A","acquire and exercise power| implement people-oriented programmes | formulate and Implement policies | increase the political awareness of the electorate","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a266cf34c0a3b8f0b1b00"
"The main objective of pressure groups is to","A"," influence legislation for the benefit of their members | serve as opposition to the government| protect the interest of the country against foreigners | promote the Interest of political parties","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a266cf34c0a3b8f0b1b00"
"Which of the following is not a dimension of public opinion?","D"," Polling|  Intensity |  Orientation |  Substance","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a266cf34c0a3b8f0b1b00"
"The body that is responsible for the appointment, discipline, promotion and dismissal of civil servants is the","D","Ministry of Labour and Productivity | Ministry of Establishment | Bureau for Public Service Reforms |  Civil Service Commission","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a266cf34c0a3b8f0b1b00"
"When a charge moves through an electric circuit in the direction of an electric force. it","C","gains both potential and kinetic energy B.  gains potential energy and loses kinetic energy C.  loses potential energy and gains kinetic energy D.  loses both potential and kinetic energy","","","577a259ef34c0a3b8f0b1af1","577a2624f34c0a3b8f0b1afb","577a2662f34c0a3b8f0b1aff"
"ln the pre-colonial Hausa political system, the Madawaki performed the function of","B"," Minister of Education |  Minister of Defence | Minister of Interior | Minister of Works","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a266cf34c0a3b8f0b1b00"
"In the Old Oyo Empire, the Ajele","A","ensure the safety of all trade routes|mobilized the army | was the Head of the army | ensured good governance of the districts","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a266cf34c0a3b8f0b1b00"
"To convert a galvanometer to a voltmeter, a","A"," high resistance is connected to it in series |  high resistance is connected to it in parallel |  low resistance is connected to it in series |  low resistance is connected to it in parallel","","","577a259ef34c0a3b8f0b1af1","577a2624f34c0a3b8f0b1afb","577a2662f34c0a3b8f0b1aff"
"The General Strike of 1945 was caused primarily by the","A","persistent implementation of discriminatory laws|  government's rejection of a demand for an increase of 50 percent in the cost of living allowance |  disparity in the criteria for employment | harshness in trade laws as it concerns the Africans","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a266cf34c0a3b8f0b1b00"
"Induced emfs are best explained using","D"," 0hm's law |   Faradays law |  Colombs law |   Lenz's law","","","577a259ef34c0a3b8f0b1af1","577a2624f34c0a3b8f0b1afb","577a2662f34c0a3b8f0b1aff"
"Before 1945, the component units of Nigeria were","B"," states|  regions | districts | provinces","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a266cf34c0a3b8f0b1b00"
"If a current of 2.5A flows through an electrolyte for 3 hours and 1.8g of a substance is deposited, what is the mass of the substance that will be deposited if a current of 4A flows through it for 4.8 hours?","C"," 2.4g |   3.2g |   4.6g |  4.8g","","","577a259ef34c0a3b8f0b1af1","577a2624f34c0a3b8f0b1afb","577a2662f34c0a3b8f0b1aff"
"National agitation began in Nigeria with the","A"," formation of West African Youth League| Lagos protest against water rate in 1908| annexation of Lagos in 1861 |  introduction of indirect rule","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a266cf34c0a3b8f0b1b00"
"Which of the following nationalists was the founder of Nigeria's first political party?","D"," Abubakar Tafawa Balewa |  Nnamdi Azikiwe | Ahmadu Bello | Herbert Macaulay","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a266cf34c0a3b8f0b1b00"
"The division of powers between the federal and regional govemments into exclusive, concurrent and residual lists was done by the","D"," Republican Constitution | Independence Constitution |1999 Constitution|1979 Constitution","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a266cf34c0a3b8f0b1b00"
"The Nigerian Independence Constitution was modified by the","D"," 1989 Constitution|1979 Constitution |  1999 Constitution | 1963 Constitution","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a266cf34c0a3b8f0b1b00"
"The President of Nigeria was indirectly elected through secret ballot for a period of five years by the senate in","A","1960| 1963|  1983 | 1979","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a266cf34c0a3b8f0b1b00"
"The main function of the Federal Character Commission in Nigeria is","A"," ensuring fair representation of all states in the public service|  providing free social services to the citizens|  settling disputes among societies | reviewing unfair administrative decisions","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a266cf34c0a3b8f0b1b00"
"The power of appointing the chairman of the independent National Electoral Commission is vested in the","B"," Judicial Council |  President | Senate| Council of State","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a266cf34c0a3b8f0b1b00"
"The NCNC and the NPC facilitated the creation of the","B"," Eastern Region | Mid-West Region | Northern Region| Western Region","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a266cf34c0a3b8f0b1b00"
"One of the major problems of Nigerian federalism is","D","pre-colonial administrative structure among the units of federation |   lack of revenue to cater for the demands of the federation |  inadequate manpower to fill vacancies|  inbalance in the structure and sizes of units of federation","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a266cf34c0a3b8f0b1b00"
"Which of the following was done during the Gowon administration to reduce regional structural inbalance in the federation?","D","Appointment of ministers |  Increase in revenue allocation | Formation of political parties | Creation of states","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a266cf34c0a3b8f0b1b00"
"A problem of public corporations in Nigeria is","A","wastage of resources |  public control | choice of leadership | emphasis on subsidies","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a266cf34c0a3b8f0b1b00"
"One feature of public corporations that was weakened by privatization is","C"," social harmony | national integration |government control| social control","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a266cf34c0a3b8f0b1b00"
"In photo-emission, the number of photoelectrons ejected per second depends on the","C","frequency of the beam |   work function of the metal |   threshold frequency of the metal |  intensity of the beam","","","577a259ef34c0a3b8f0b1af1","577a2624f34c0a3b8f0b1afb","577a2662f34c0a3b8f0b1aff"
"One of the main duties of the Local Government Service Commission is to","D"," conduct election into Local Council | create an enabling working environment for council workers| handle requests for the creation of more local governments|  supervise and manage the personnel of local governments","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a266cf34c0a3b8f0b1b00"
"The option A4 model was used in the conduct of the","A"," 1993 elections| 2007 elections | 1999 elections| 1983 elections","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a266cf34c0a3b8f0b1b00"
"The review of Nigerian foreign policy under the Murtala-Obasanjo regime was done by","C"," Aboyade Committee | Udoji Committee |  Adedeji Committee |  Phillips Commission","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a266cf34c0a3b8f0b1b00"
"Which of the following is a guiding principle of Nigeria's foreign policy?","B"," lnterference in the affairs of African countries| Decolonisation of all African states | Posting of only carrier diplomats as envoys | Total opposition to the Cold War","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a266cf34c0a3b8f0b1b00"
"The technical Aids Corps was established during the regime of","C","Muhammadu Buharl|  $ani Abacha | lbrahim Babangida | Olusegun Obasanjo","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a266cf34c0a3b8f0b1b00"
"The granting of asylum to Charles Taylor by Nigeria was to","B"," defy the westem powers |  promote peace in Liberia |control Liberia | protect Nigerians in Liberia","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a266cf34c0a3b8f0b1b00"
"Nigeria is regarded as a frontline state because she","B"," sent policement for peacekeeping in Namibia | assisted the liberation struggle in Southern Africa |  assisted ECOMOG troops in Liberia | sent troops for peacekeeping in Somalia","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a266cf34c0a3b8f0b1b00"
"The reason behind Nigeria's suspension from the Commonwealth in1995 was","B"," legal |  political| economic | socio-cultural","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a266cf34c0a3b8f0b1b00"
"Commonwealth nations are represented in other member nations by","C","ambassadors|  charged affaires | attaches | high commissioners","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a266cf34c0a3b8f0b1b00"
"The UN succeeded the","B","Warsaw Pact | League of Nations | SEATO |  NATO","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a266cf34c0a3b8f0b1b00"
"The number of permanent members of the UN Security Council is","A"," five |  eight |  seven |  six","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a266cf34c0a3b8f0b1b00"
"The Secretary General of the OAU holds office for a renewable period of","D"," four years | six years |  three years | five years","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a266cf34c0a3b8f0b1b00"
"Former colonies of Britain belong to the association known as","D","NATO | OECD | European Union|  Commonwealth","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a266cf34c0a3b8f0b1b00"
"The tenure of an elected chairman of local government is determined by the","A"," State House of Assembly |  National Union of Local Government Employees | Federal Executive Council |  NationaI Assembly","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2678f34c0a3b8f0b1b01"
"The 1976 Reforms made the local government the","B","first-tier of government | Third-tier of government | fourth-tier of government | Second-tier of government","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2678f34c0a3b8f0b1b01"
"Decision making in the traditional lgbo political system was conferred on the basis of","B","Status| age |  gender |  Privilege","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2678f34c0a3b8f0b1b01"
"The particle nature of tight is demonstrated by the","B","colours of light |   photoelectric effect |   diffraction of light |   speed of light","","","577a259ef34c0a3b8f0b1af1","577a2624f34c0a3b8f0b1afb","577a2662f34c0a3b8f0b1aff"
"The political party that originated from Jamiyyar Mutanem Arewa was","D","UMBC | BYM|  NEPU | NPC","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2678f34c0a3b8f0b1b01"
"The energy of a photon having a wavelength of .(h = 6.63 x 10-34Js; c = 3.0 x 108ms-1)","","2.0 x 1O-15J |   1.7 x 10-13J |   2.0 x 1O-12J |  1.7 x 10-15J","","","577a259ef34c0a3b8f0b1af1","577a2624f34c0a3b8f0b1afb","577a2662f34c0a3b8f0b1aff"
"A major consequence of colonialism on Nigeria is","C"," Economic dependence | the attainment of equal status with Europe| suppression of state structures | The upliftment of its image","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2678f34c0a3b8f0b1b01"
"A major consequence of colonialism on Nigeria is","C"," Economic dependence | the attainment of equal status with Europe| suppression of state structures | The upliftment of its image","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2678f34c0a3b8f0b1b01"
"The bond between silicon and germanium is","B","dative | covalent |  trivalent |  ionic","","","577a259ef34c0a3b8f0b1af1","577a2624f34c0a3b8f0b1afb","577a2662f34c0a3b8f0b1aff"
"The judiciary contribute to the development of constitutions through","A"," Judicial review | Acts of parliament | historical records| bye-laws","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2678f34c0a3b8f0b1b01"
"The upper house of the legislature is responsible for the","A","Passage of appropriation bill|  approval of declaration | Assent to bill | signing of treaties","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2678f34c0a3b8f0b1b01"
"Which of the following political parties contested the 1993 Presidential Election ?","D","RP and DPP | UNCP and NDP | AD and APP | NRC and SDP","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2678f34c0a3b8f0b1b01"
"A mode of production in which the resources of a community are pooled together for the general well-being of the people is called","A","Communism | communalism|  socialism|Capitalism","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2678f34c0a3b8f0b1b01"
"Which of these international organizations was Nigeria a founding member?","D","NATO|  UNO |  The Commonwealth |  ECOWAS","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2678f34c0a3b8f0b1b01"
"Which Question Paper Type of Physics is given to you?","D"," Type F | Type E |  Type L | Type S","","","577a259ef34c0a3b8f0b1af1","577a2624f34c0a3b8f0b1afb","577a266cf34c0a3b8f0b1b00"
"Nigeria's role in ECOWAS was significant in dispute resolution in","D","Nigeria | Senegal | the Gambia |  Liberia","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2678f34c0a3b8f0b1b01"
"An example of civil right of a citizen is the right to","D","be voted for| property and justice | peaceful assembly | Vote","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2678f34c0a3b8f0b1b01"
"in the judicial parlance, writ means","A","Restraining order | acquitting order |  prohibitive order | Sentencing order","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2678f34c0a3b8f0b1b01"
"Public corporations are controlled by the legislature through","A","approval of their annual budgets | discipline of staff | Recruitment of staff | Daily monitoring of their activities","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2678f34c0a3b8f0b1b01"
"One of the reasons for the adoption of Africa as the centre piece of Nigeria's foreign policy is to","A","protect her domestic environment | Encourage rivalry in Africa | Challenge the major powers | monopolize African economies","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2678f34c0a3b8f0b1b01"
"Elective principle was first introduced in Nigeria by the","B"," Lyttleton Constitution | Clifford Constitution | Richards Constitution","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2678f34c0a3b8f0b1b01"
